vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,2014-01-09 21:19:05,2014-01-09 21:44:22,1,7.5999999999999996,-74.010346999999996,40.703949000000001,1,N,-73.968823,40.796169999999996,CRD,24.5,0.5,0.5,2.5,0,28
CMT,2014-01-09 21:15:11,2014-01-09 21:19:22,1,0.69999999999999996,-73.984753999999995,40.760128999999999,1,N,-73.991018999999994,40.750680000000003,CRD,5,0.5,0.5,1,0,7
CMT,2014-01-09 21:17:06,2014-01-09 21:30:16,1,3.2999999999999998,-73.991808000000006,40.700060000000001,1,N,-73.961082000000005,40.668522000000003,CRD,12.5,0.5,0.5,2.7000000000000002,0,16.199999999999999
CMT,2014-01-09 21:19:33,2014-01-09 21:29:43,1,1.8,0,0,1,N,0,0,CRD,9,0.5,0.5,2,0,12
CMT,2014-01-09 21:15:40,2014-01-09 21:24:30,2,1.8999999999999999,-74.005685,40.725594000000001,1,N,-74.007689999999997,40.704980999999997,CRD,8,0.5,0.5,1.8,0,10.800000000000001
CMT,2014-01-09 21:17:15,2014-01-09 21:30:05,1,1.6000000000000001,-73.974007,40.752291,1,N,-73.992315000000005,40.750801000000003,CRD,10,0.5,0.5,2.2000000000000002,0,13.199999999999999
CMT,2014-01-09 21:18:21,2014-01-09 21:40:04,1,7.2999999999999998,-73.958862999999994,40.743020000000001,1,N,-73.979159999999993,40.669978,CRD,23.5,0.5,0.5,4.9000000000000004,0,29.399999999999999
CMT,2014-01-09 21:18:33,2014-01-09 21:27:59,1,2.1000000000000001,-73.971948999999995,40.760499000000003,1,N,-73.990969000000007,40.734440999999997,CRD,9.5,0.5,0.5,2,0,12.5
CMT,2014-01-09 21:16:44,2014-01-09 21:21:42,1,1,-73.981029000000007,40.760371999999997,1,N,-73.987752,40.76887,CRD,5.5,0.5,0.5,1.3,0,7.7999999999999998
CMT,2014-01-09 21:18:35,2014-01-09 21:37:20,1,2.6000000000000001,-73.990620000000007,40.750774999999997,1,N,-73.962297000000007,40.763486999999998,CRD,13.5,0.5,0.5,1.5,0,16
CMT,2014-01-09 21:17:37,2014-01-09 21:34:53,1,3.6000000000000001,-73.995512000000005,40.759594999999997,1,N,-73.987106999999995,40.720872,CRD,14.5,0.5,0.5,4,0,19.5
CMT,2014-01-09 21:17:34,2014-01-09 21:35:19,1,3.2999999999999998,-73.982562999999999,40.739755000000002,1,N,-73.960370999999995,40.773907000000001,CRD,14.5,0.5,0.5,3.8700000000000001,0,19.370000000000001
CMT,2014-01-09 21:15:22,2014-01-09 21:22:06,2,1.2,-73.969108000000006,40.757344000000003,1,N,-73.981859999999998,40.749848,CRD,6.5,0.5,0.5,1,0,8.5
CMT,2014-01-09 21:15:37,2014-01-09 21:20:32,1,0.90000000000000002,-74.000950000000003,40.739274999999999,1,N,-73.991127000000006,40.740459000000001,CRD,6,0.5,0.5,0,0,7
CMT,2014-01-09 21:19:38,2014-01-09 21:38:42,1,3.6000000000000001,-73.983119000000002,40.738897000000001,1,N,-73.978114000000005,40.779015000000001,CRD,15.5,0.5,0.5,2.75,0,19.25
CMT,2014-01-09 21:16:21,2014-01-09 21:18:31,1,0.69999999999999996,-73.975022999999993,40.754382,1,N,-73.981009,40.744570000000003,CRD,4.5,0.5,0.5,3,0,8.5
CMT,2014-01-09 21:18:16,2014-01-09 21:40:27,1,6.5999999999999996,-73.983249999999998,40.767164999999999,1,N,-74.010337000000007,40.706187999999997,CRD,23,0.5,0.5,3.5,0,27.5
CMT,2014-01-09 21:22:38,2014-01-09 21:32:17,2,1.8,-73.993633000000003,40.682110000000002,1,N,-73.970391000000006,40.690645000000004,CRD,9,0.5,0.5,2.5,0,12.5
CMT,2014-01-09 21:20:18,2014-01-09 21:45:01,1,12.6,-73.863735000000005,40.769772000000003,1,N,-73.964147999999994,40.672252999999998,CRD,36.5,0.5,0.5,7.5,0,45
CMT,2014-01-09 21:50:50,2014-01-09 22:00:56,1,1.8,-73.954010999999994,40.779063000000001,1,N,-73.942948000000001,40.794086999999998,CRD,9,0.5,0.5,3,0,13
